Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2010,MAY,STATE,46,7,TOTAL,54000000.00
2010,MAY,STATE,48,7,TOTAL,403000000.00
2010,MAY,STATE,49,7,TOTAL,78000000.00
2010,MAY,STATE,51,7,TOTAL,62000000.00
2010,MAY,STATE,53,7,TOTAL,145000000.00
2010,MAY,STATE,55,7,TOTAL,113000000.00
2010,NOV,STATE,1,7,TOTAL,180000000.00
2010,NOV,STATE,5,7,TOTAL,246000000.00
2010,NOV,STATE,6,7,TOTAL,437000000.00
2010,NOV,STATE,8,7,TOTAL,86000000.00
2010,NOV,STATE,9,7,TOTAL,53000000.00
2010,NOV,STATE,12,7,TOTAL,222000000.00
2010,NOV,STATE,13,7,TOTAL,379000000.00
2010,NOV,STATE,15,7,TOTAL,6000000.00
2010,NOV,STATE,17,7,TOTAL,103000000.00
2010,NOV,STATE,18,7,TOTAL,526000000.00
2010,NOV,STATE,19,7,TOTAL,1171000000.00
2010,NOV,STATE,23,7,TOTAL,84000000.00
2010,NOV,STATE,24,7,TOTAL,48000000.00
2010,NOV,STATE,26,7,TOTAL,258000000.00
2010,NOV,STATE,27,7,TOTAL,244000000.00
2010,NOV,STATE,28,7,TOTAL,119000000.00
2010,NOV,STATE,29,7,TOTAL,168000000.00
2010,NOV,STATE,31,7,TOTAL,228000000.00
2010,NOV,STATE,36,7,TOTAL,103000000.00
2010,NOV,STATE,37,7,TOTAL,268000000.00
2010,NOV,STATE,39,7,TOTAL,643000000.00
2010,NOV,STATE,41,7,TOTAL,57000000.00
2010,NOV,STATE,,7,TOTAL,422000000.00
2010,NOV,STATE,42,7,TOTAL,594000000.00
2010,NOV,STATE,45,7,TOTAL,95000000.00
2010,NOV,STATE,46,7,TOTAL,56000000.00
2010,NOV,STATE,48,7,TOTAL,418000000.00
2010,NOV,STATE,49,7,TOTAL,80000000.00
2010,NOV,STATE,51,7,TOTAL,61000000.00
2010,NOV,STATE,53,7,TOTAL,137000000.00
2010,NOV,STATE,55,7,TOTAL,109000000.00
2010,OCT,STATE,1,7,TOTAL,185000000.00
2010,OCT,STATE,5,7,TOTAL,250000000.00
2010,OCT,STATE,6,7,TOTAL,453000000.00
2010,OCT,STATE,8,7,TOTAL,91000000.00
2010,OCT,STATE,9,7,TOTAL,55000000.00
2010,OCT,STATE,12,7,TOTAL,217000000.00
2010,OCT,STATE,13,7,TOTAL,382000000.00
2010,OCT,STATE,15,7,TOTAL,6000000.00
2010,OCT,STATE,17,7,TOTAL,107000000.00
2010,OCT,STATE,18,7,TOTAL,534000000.00
2010,OCT,STATE,19,7,TOTAL,1212000000.00
2010,OCT,STATE,23,7,TOTAL,87000000.00
2010,OCT,STATE,24,7,TOTAL,46000000.00
2010,OCT,STATE,26,7,TOTAL,263000000.00
2010,OCT,STATE,27,7,TOTAL,251000000.00
2010,OCT,STATE,28,7,TOTAL,121000000.00
2010,OCT,STATE,29,7,TOTAL,170000000.00
2010,OCT,STATE,31,7,TOTAL,238000000.00
2010,OCT,STATE,36,7,TOTAL,100000000.00
2010,OCT,STATE,37,7,TOTAL,269000000.00
2010,OCT,STATE,39,7,TOTAL,650000000.00
2010,OCT,STATE,41,7,TOTAL,58000000.00
2010,OCT,STATE,,7,TOTAL,434000000.00
2010,OCT,STATE,42,7,TOTAL,588000000.00
2010,OCT,STATE,45,7,TOTAL,97000000.00
2010,OCT,STATE,46,7,TOTAL,55000000.00
2010,OCT,STATE,48,7,TOTAL,417000000.00
2010,OCT,STATE,49,7,TOTAL,80000000.00
2010,OCT,STATE,51,7,TOTAL,64000000.00
2010,OCT,STATE,53,7,TOTAL,139000000.00
2010,OCT,STATE,55,7,TOTAL,108000000.00
2010,SEP,STATE,1,7,TOTAL,182000000.00
2010,SEP,STATE,5,7,TOTAL,241000000.00
2010,SEP,STATE,6,7,TOTAL,442000000.00
2010,SEP,STATE,8,7,TOTAL,90000000.00
2010,SEP,STATE,9,7,TOTAL,57000000.00
2010,SEP,STATE,12,7,TOTAL,214000000.00
2010,SEP,STATE,13,7,TOTAL,362000000.00
2010,SEP,STATE,15,7,TOTAL,6000000.00
2010,SEP,STATE,17,7,TOTAL,107000000.00
2010,SEP,STATE,18,7,TOTAL,529000000.00
2010,SEP,STATE,19,7,TOTAL,1215000000.00
2010,SEP,STATE,23,7,TOTAL,86000000.00
2010,SEP,STATE,24,7,TOTAL,50000000.00
2010,SEP,STATE,26,7,TOTAL,255000000.00
2010,SEP,STATE,27,7,TOTAL,237000000.00
2010,SEP,STATE,28,7,TOTAL,119000000.00
2010,SEP,STATE,29,7,TOTAL,165000000.00
2010,SEP,STATE,31,7,TOTAL,230000000.00
2010,SEP,STATE,36,7,TOTAL,94000000.00
2010,SEP,STATE,37,7,TOTAL,259000000.00
2010,SEP,STATE,39,7,TOTAL,626000000.00
2010,SEP,STATE,41,7,TOTAL,58000000.00
2010,SEP,STATE,,7,TOTAL,422000000.00
2010,SEP,STATE,42,7,TOTAL,564000000.00
2010,SEP,STATE,45,7,TOTAL,93000000.00
2010,SEP,STATE,46,7,TOTAL,54000000.00
2010,SEP,STATE,48,7,TOTAL,392000000.00
2010,SEP,STATE,49,7,TOTAL,79000000.00
2010,SEP,STATE,51,7,TOTAL,64000000.00
2010,SEP,STATE,53,7,TOTAL,143000000.00
2010,SEP,STATE,55,7,TOTAL,106000000.00
2009,APR,STATE,1,7,TOTAL,179000000.00
2009,APR,STATE,5,7,TOTAL,250000000.00
2009,APR,STATE,6,7,TOTAL,433000000.00
2009,APR,STATE,8,7,TOTAL,93000000.00
2009,APR,STATE,9,7,TOTAL,67000000.00
2009,APR,STATE,12,7,TOTAL,222000000.00
2009,APR,STATE,13,7,TOTAL,370000000.00
2009,APR,STATE,15,7,TOTAL,6000000.00
2009,APR,STATE,17,7,TOTAL,107000000.00
2009,APR,STATE,18,7,TOTAL,545000000.00
2009,APR,STATE,19,7,TOTAL,1186000000.00
2009,APR,STATE,23,7,TOTAL,73000000.00
2009,APR,STATE,24,7,TOTAL,45000000.00
2009,APR,STATE,26,7,TOTAL,232000000.00
2009,APR,STATE,27,7,TOTAL,230000000.00
2009,APR,STATE,28,7,TOTAL,120000000.00
2009,APR,STATE,29,7,TOTAL,170000000.00
2009,APR,STATE,31,7,TOTAL,227000000.00
2009,APR,STATE,36,7,TOTAL,100000000.00
2009,APR,STATE,37,7,TOTAL,261000000.00
2009,APR,STATE,39,7,TOTAL,608000000.00
2009,APR,STATE,41,7,TOTAL,62000000.00
2009,APR,STATE,,7,TOTAL,493000000.00
2009,APR,STATE,42,7,TOTAL,545000000.00
2009,APR,STATE,45,7,TOTAL,89000000.00
2009,APR,STATE,46,7,TOTAL,54000000.00
2009,APR,STATE,48,7,TOTAL,420000000.00
2009,APR,STATE,51,7,TOTAL,58000000.00
2009,APR,STATE,53,7,TOTAL,141000000.00
2009,APR,STATE,55,7,TOTAL,115000000.00
2009,AUG,STATE,1,7,TOTAL,180000000.00
2009,AUG,STATE,5,7,TOTAL,253000000.00
2009,AUG,STATE,6,7,TOTAL,456000000.00
2009,AUG,STATE,8,7,TOTAL,92000000.00
2009,AUG,STATE,9,7,TOTAL,66000000.00
2009,AUG,STATE,12,7,TOTAL,220000000.00
2009,AUG,STATE,13,7,TOTAL,371000000.00
2009,AUG,STATE,15,7,TOTAL,6000000.00
2009,AUG,STATE,17,7,TOTAL,100000000.00
2009,AUG,STATE,18,7,TOTAL,527000000.00
2009,AUG,STATE,19,7,TOTAL,1230000000.00
2009,AUG,STATE,23,7,TOTAL,77000000.00
2009,AUG,STATE,24,7,TOTAL,47000000.00
2009,AUG,STATE,26,7,TOTAL,256000000.00
2009,AUG,STATE,27,7,TOTAL,234000000.00
2009,AUG,STATE,28,7,TOTAL,116000000.00
2009,AUG,STATE,29,7,TOTAL,174000000.00
2009,AUG,STATE,31,7,TOTAL,236000000.00
2009,AUG,STATE,36,7,TOTAL,100000000.00
2009,AUG,STATE,37,7,TOTAL,263000000.00
2009,AUG,STATE,39,7,TOTAL,613000000.00
2009,AUG,STATE,41,7,TOTAL,62000000.00
2009,AUG,STATE,,7,TOTAL,512000000.00
2009,AUG,STATE,42,7,TOTAL,555000000.00
2009,AUG,STATE,45,7,TOTAL,96000000.00
2009,AUG,STATE,46,7,TOTAL,62000000.00
2009,AUG,STATE,48,7,TOTAL,412000000.00
2009,AUG,STATE,51,7,TOTAL,61000000.00
2009,AUG,STATE,53,7,TOTAL,141000000.00
2009,AUG,STATE,55,7,TOTAL,112000000.00
2009,DEC,STATE,1,7,TOTAL,183000000.00
2009,DEC,STATE,5,7,TOTAL,254000000.00
2009,DEC,STATE,6,7,TOTAL,454000000.00
2009,DEC,STATE,8,7,TOTAL,93000000.00
2009,DEC,STATE,9,7,TOTAL,61000000.00
2009,DEC,STATE,12,7,TOTAL,243000000.00
2009,DEC,STATE,13,7,TOTAL,393000000.00
2009,DEC,STATE,15,7,TOTAL,5000000.00
2009,DEC,STATE,17,7,TOTAL,113000000.00
2009,DEC,STATE,18,7,TOTAL,556000000.00
2009,DEC,STATE,19,7,TOTAL,1256000000.00
2009,DEC,STATE,23,7,TOTAL,86000000.00
2009,DEC,STATE,24,7,TOTAL,52000000.00
2009,DEC,STATE,26,7,TOTAL,258000000.00
2009,DEC,STATE,27,7,TOTAL,244000000.00
2009,DEC,STATE,28,7,TOTAL,124000000.00
2009,DEC,STATE,29,7,TOTAL,170000000.00
2009,DEC,STATE,31,7,TOTAL,232000000.00
2009,DEC,STATE,36,7,TOTAL,98000000.00
2009,DEC,STATE,37,7,TOTAL,282000000.00
2009,DEC,STATE,39,7,TOTAL,650000000.00
2009,DEC,STATE,41,7,TOTAL,60000000.00
2009,DEC,STATE,,7,TOTAL,447000000.00
2009,DEC,STATE,42,7,TOTAL,587000000.00
2009,DEC,STATE,45,7,TOTAL,97000000.00
2009,DEC,STATE,46,7,TOTAL,61000000.00
2009,DEC,STATE,48,7,TOTAL,419000000.00
2009,DEC,STATE,49,7,TOTAL,79000000.00
2009,DEC,STATE,51,7,TOTAL,62000000.00
2009,DEC,STATE,53,7,TOTAL,149000000.00
2009,DEC,STATE,55,7,TOTAL,120000000.00
2009,FEB,STATE,1,7,TOTAL,163000000.00
2009,FEB,STATE,5,7,TOTAL,232000000.00
2009,FEB,STATE,6,7,TOTAL,400000000.00
2009,FEB,STATE,8,7,TOTAL,89000000.00
2009,FEB,STATE,9,7,TOTAL,57000000.00
2009,FEB,STATE,12,7,TOTAL,195000000.00
2009,FEB,STATE,13,7,TOTAL,347000000.00
2009,FEB,STATE,15,7,TOTAL,5000000.00
2009,FEB,STATE,17,7,TOTAL,94000000.00
2009,FEB,STATE,18,7,TOTAL,495000000.00
2009,FEB,STATE,19,7,TOTAL,1103000000.00
2009,FEB,STATE,23,7,TOTAL,70000000.00
2009,FEB,STATE,24,7,TOTAL,42000000.00
2009,FEB,STATE,26,7,TOTAL,223000000.00
2009,FEB,STATE,27,7,TOTAL,215000000.00
2009,FEB,STATE,28,7,TOTAL,112000000.00
2009,FEB,STATE,29,7,TOTAL,157000000.00
2009,FEB,STATE,31,7,TOTAL,209000000.00
2009,FEB,STATE,36,7,TOTAL,91000000.00
2009,FEB,STATE,37,7,TOTAL,243000000.00
2009,FEB,STATE,39,7,TOTAL,551000000.00
2009,FEB,STATE,41,7,TOTAL,58000000.00
2009,FEB,STATE,,7,TOTAL,462000000.00
2009,FEB,STATE,42,7,TOTAL,498000000.00
2009,FEB,STATE,45,7,TOTAL,87000000.00
2009,FEB,STATE,46,7,TOTAL,55000000.00
2009,FEB,STATE,48,7,TOTAL,393000000.00
2009,FEB,STATE,51,7,TOTAL,53000000.00
2009,FEB,STATE,53,7,TOTAL,129000000.00
2009,FEB,STATE,55,7,TOTAL,100000000.00
2009,JAN,STATE,1,7,TOTAL,181000000.00
2009,JAN,STATE,5,7,TOTAL,263000000.00
2009,JAN,STATE,6,7,TOTAL,447000000.00
2009,JAN,STATE,8,7,TOTAL,99000000.00
2009,JAN,STATE,9,7,TOTAL,64000000.00
2009,JAN,STATE,12,7,TOTAL,230000000.00
2009,JAN,STATE,13,7,TOTAL,384000000.00
2009,JAN,STATE,15,7,TOTAL,6000000.00
2009,JAN,STATE,17,7,TOTAL,106000000.00
2009,JAN,STATE,18,7,TOTAL,552000000.00
2009,JAN,STATE,19,7,TOTAL,1223000000.00
2009,JAN,STATE,23,7,TOTAL,77000000.00
2009,JAN,STATE,24,7,TOTAL,46000000.00
2009,JAN,STATE,26,7,TOTAL,246000000.00
2009,JAN,STATE,27,7,TOTAL,234000000.00
2009,JAN,STATE,28,7,TOTAL,121000000.00
2009,JAN,STATE,29,7,TOTAL,173000000.00
2009,JAN,STATE,31,7,TOTAL,233000000.00
2009,JAN,STATE,36,7,TOTAL,100000000.00
2009,JAN,STATE,37,7,TOTAL,264000000.00
2009,JAN,STATE,39,7,TOTAL,633000000.00
2009,JAN,STATE,41,7,TOTAL,65000000.00
2009,JAN,STATE,,7,TOTAL,511000000.00
2009,JAN,STATE,42,7,TOTAL,543000000.00
2009,JAN,STATE,45,7,TOTAL,96000000.00
2009,JAN,STATE,46,7,TOTAL,59000000.00
2009,JAN,STATE,48,7,TOTAL,432000000.00
2009,JAN,STATE,51,7,TOTAL,61000000.00
2009,JAN,STATE,53,7,TOTAL,145000000.00
2009,JAN,STATE,55,7,TOTAL,110000000.00
2009,JUL,STATE,1,7,TOTAL,177000000.00
2009,JUL,STATE,5,7,TOTAL,249000000.00
2009,JUL,STATE,6,7,TOTAL,450000000.00
2009,JUL,STATE,8,7,TOTAL,89000000.00
2009,JUL,STATE,9,7,TOTAL,67000000.00
2009,JUL,STATE,12,7,TOTAL,216000000.00
2009,JUL,STATE,13,7,TOTAL,369000000.00
2009,JUL,STATE,15,7,TOTAL,6000000.00
2009,JUL,STATE,17,7,TOTAL,107000000.00
2009,JUL,STATE,18,7,TOTAL,532000000.00
2009,JUL,STATE,19,7,TOTAL,1226000000.00
2009,JUL,STATE,23,7,TOTAL,75000000.00
2009,JUL,STATE,24,7,TOTAL,46000000.00
2009,JUL,STATE,26,7,TOTAL,245000000.00
2009,JUL,STATE,27,7,TOTAL,229000000.00
2009,JUL,STATE,28,7,TOTAL,124000000.00
2009,JUL,STATE,29,7,TOTAL,178000000.00
2009,JUL,STATE,31,7,TOTAL,236000000.00
2009,JUL,STATE,36,7,TOTAL,102000000.00
2009,JUL,STATE,37,7,TOTAL,265000000.00
2009,JUL,STATE,39,7,TOTAL,616000000.00
2009,JUL,STATE,41,7,TOTAL,61000000.00
2009,JUL,STATE,,7,TOTAL,510000000.00
2009,JUL,STATE,42,7,TOTAL,559000000.00
2009,JUL,STATE,45,7,TOTAL,93000000.00
2009,JUL,STATE,46,7,TOTAL,59000000.00
2009,JUL,STATE,48,7,TOTAL,416000000.00
2009,JUL,STATE,51,7,TOTAL,62000000.00
2009,JUL,STATE,53,7,TOTAL,139000000.00
2009,JUL,STATE,55,7,TOTAL,114000000.00
2009,JUN,STATE,1,7,TOTAL,173000000.00
2009,JUN,STATE,5,7,TOTAL,243000000.00
2009,JUN,STATE,6,7,TOTAL,434000000.00
2009,JUN,STATE,8,7,TOTAL,89000000.00
2009,JUN,STATE,9,7,TOTAL,64000000.00
2009,JUN,STATE,12,7,TOTAL,210000000.00
2009,JUN,STATE,13,7,TOTAL,356000000.00
2009,JUN,STATE,15,7,TOTAL,6000000.00
2009,JUN,STATE,17,7,TOTAL,103000000.00
2009,JUN,STATE,18,7,TOTAL,531000000.00
2009,JUN,STATE,19,7,TOTAL,1186000000.00
2009,JUN,STATE,23,7,TOTAL,71000000.00
2009,JUN,STATE,24,7,TOTAL,45000000.00
2009,JUN,STATE,26,7,TOTAL,234000000.00
2009,JUN,STATE,27,7,TOTAL,222000000.00
2009,JUN,STATE,28,7,TOTAL,125000000.00
2009,JUN,STATE,29,7,TOTAL,171000000.00
2009,JUN,STATE,31,7,TOTAL,227000000.00
2009,JUN,STATE,36,7,TOTAL,97000000.00
2009,JUN,STATE,37,7,TOTAL,263000000.00
2009,JUN,STATE,39,7,TOTAL,602000000.00
2009,JUN,STATE,41,7,TOTAL,58000000.00
2009,JUN,STATE,,7,TOTAL,491000000.00
2009,JUN,STATE,42,7,TOTAL,535000000.00
2009,JUN,STATE,45,7,TOTAL,90000000.00
2009,JUN,STATE,46,7,TOTAL,55000000.00
2009,JUN,STATE,48,7,TOTAL,398000000.00
2009,JUN,STATE,51,7,TOTAL,58000000.00
2009,JUN,STATE,53,7,TOTAL,141000000.00
2009,JUN,STATE,55,7,TOTAL,108000000.00
2009,MAR,STATE,1,7,TOTAL,184000000.00
2009,MAR,STATE,5,7,TOTAL,259000000.00
2009,MAR,STATE,6,7,TOTAL,449000000.00
2009,MAR,STATE,8,7,TOTAL,98000000.00
2009,MAR,STATE,9,7,TOTAL,66000000.00
2009,MAR,STATE,12,7,TOTAL,222000000.00
2009,MAR,STATE,13,7,TOTAL,390000000.00
2009,MAR,STATE,15,7,TOTAL,6000000.00
2009,MAR,STATE,17,7,TOTAL,105000000.00
2009,MAR,STATE,18,7,TOTAL,562000000.00
2009,MAR,STATE,19,7,TOTAL,1224000000.00
2009,MAR,STATE,23,7,TOTAL,77000000.00
2009,MAR,STATE,24,7,TOTAL,50000000.00
2009,MAR,STATE,26,7,TOTAL,248000000.00
2009,MAR,STATE,27,7,TOTAL,243000000.00
2009,MAR,STATE,28,7,TOTAL,126000000.00
2009,MAR,STATE,29,7,TOTAL,176000000.00
2009,MAR,STATE,31,7,TOTAL,230000000.00
2009,MAR,STATE,36,7,TOTAL,103000000.00
2009,MAR,STATE,37,7,TOTAL,266000000.00
2009,MAR,STATE,39,7,TOTAL,630000000.00
2009,MAR,STATE,41,7,TOTAL,64000000.00
2009,MAR,STATE,,7,TOTAL,514000000.00
2009,MAR,STATE,42,7,TOTAL,560000000.00
2009,MAR,STATE,45,7,TOTAL,94000000.00
2009,MAR,STATE,46,7,TOTAL,60000000.00
2009,MAR,STATE,48,7,TOTAL,438000000.00
2009,MAR,STATE,51,7,TOTAL,60000000.00
2009,MAR,STATE,53,7,TOTAL,145000000.00
2009,MAR,STATE,55,7,TOTAL,116000000.00
2009,MARKETING YEAR,STATE,1,7,TOTAL,2145000000.00
2009,MARKETING YEAR,STATE,5,7,TOTAL,2998000000.00
2009,MARKETING YEAR,STATE,6,7,TOTAL,5304000000.00
2009,MARKETING YEAR,STATE,8,7,TOTAL,1110000000.00
2009,MARKETING YEAR,STATE,9,7,TOTAL,767000000.00
2009,MARKETING YEAR,STATE,12,7,TOTAL,2670000000.00
2009,MARKETING YEAR,STATE,13,7,TOTAL,4463000000.00
2009,MARKETING YEAR,STATE,15,7,TOTAL,69500000.00
2009,MARKETING YEAR,STATE,17,7,TOTAL,1253000000.00
2009,MARKETING YEAR,STATE,18,7,TOTAL,6460000000.00
2009,MARKETING YEAR,STATE,19,7,TOTAL,14475000000.00
2009,MARKETING YEAR,STATE,21,7,TOTAL,1130000000.00
2009,MARKETING YEAR,STATE,22,7,TOTAL,455000000.00
2009,MARKETING YEAR,STATE,23,7,TOTAL,916000000.00
2009,MARKETING YEAR,STATE,24,7,TOTAL,554000000.00
2009,MARKETING YEAR,STATE,25,7,TOTAL,36000000.00
2009,MARKETING YEAR,STATE,26,7,TOTAL,2909000000.00
2009,MARKETING YEAR,STATE,27,7,TOTAL,2777000000.00
2009,MARKETING YEAR,STATE,28,7,TOTAL,1440000000.00
2009,MARKETING YEAR,STATE,29,7,TOTAL,2038000000.00
2009,MARKETING YEAR,STATE,30,7,TOTAL,107000000.00
2009,MARKETING YEAR,STATE,31,7,TOTAL,2749000000.00
2009,MARKETING YEAR,STATE,36,7,TOTAL,1192000000.00
2009,MARKETING YEAR,STATE,37,7,TOTAL,3148000000.00
2009,MARKETING YEAR,STATE,39,7,TOTAL,7426000000.00
2009,MARKETING YEAR,STATE,40,7,TOTAL,769000000.00
2009,MARKETING YEAR,STATE,41,7,TOTAL,740000000.00
2009,MARKETING YEAR,STATE,,7,TOTAL,1970000000.00
2009,MARKETING YEAR,STATE,42,7,TOTAL,6543000000.00
2009,MARKETING YEAR,STATE,45,7,TOTAL,1128000000.00
2009,MARKETING YEAR,STATE,46,7,TOTAL,696000000.00
2009,MARKETING YEAR,STATE,47,7,TOTAL,323000000.00
2009,MARKETING YEAR,STATE,48,7,TOTAL,4985000000.00
2009,MARKETING YEAR,STATE,49,7,TOTAL,925000000.00
2009,MARKETING YEAR,STATE,50,7,TOTAL,57000000.00
2009,MARKETING YEAR,STATE,51,7,TOTAL,721000000.00
2009,MARKETING YEAR,STATE,53,7,TOTAL,1705000000.00
2009,MARKETING YEAR,STATE,54,7,TOTAL,232000000.00
2009,MARKETING YEAR,STATE,55,7,TOTAL,1350000000.00
2009,MARKETING YEAR,STATE,56,7,TOTAL,2400000.00
2009,MAY,STATE,1,7,TOTAL,183000000.00
2009,MAY,STATE,5,7,TOTAL,252000000.00
2009,MAY,STATE,6,7,TOTAL,445000000.00
2009,MAY,STATE,8,7,TOTAL,96000000.00
2009,MAY,STATE,9,7,TOTAL,67000000.00
2009,MAY,STATE,12,7,TOTAL,222000000.00
2009,MAY,STATE,13,7,TOTAL,369000000.00
2009,MAY,STATE,15,7,TOTAL,6000000.00
2009,MAY,STATE,17,7,TOTAL,109000000.00
2009,MAY,STATE,18,7,TOTAL,551000000.00
2009,MAY,STATE,19,7,TOTAL,1221000000.00
2009,MAY,STATE,23,7,TOTAL,74000000.00
2009,MAY,STATE,24,7,TOTAL,44000000.00
2009,MAY,STATE,26,7,TOTAL,239000000.00
2009,MAY,STATE,27,7,TOTAL,231000000.00
2009,MAY,STATE,28,7,TOTAL,125000000.00
2009,MAY,STATE,29,7,TOTAL,176000000.00
2009,MAY,STATE,31,7,TOTAL,236000000.00
2009,MAY,STATE,36,7,TOTAL,102000000.00
2009,MAY,STATE,37,7,TOTAL,275000000.00
2009,MAY,STATE,39,7,TOTAL,616000000.00
2009,MAY,STATE,41,7,TOTAL,62000000.00
2009,MAY,STATE,,7,TOTAL,509000000.00
2009,MAY,STATE,42,7,TOTAL,547000000.00
2009,MAY,STATE,45,7,TOTAL,91000000.00
2009,MAY,STATE,46,7,TOTAL,55000000.00
2009,MAY,STATE,48,7,TOTAL,417000000.00
2009,MAY,STATE,51,7,TOTAL,58000000.00
2009,MAY,STATE,53,7,TOTAL,148000000.00
2009,MAY,STATE,55,7,TOTAL,112000000.00
2009,NOV,STATE,1,7,TOTAL,177000000.00
2009,NOV,STATE,5,7,TOTAL,244000000.00
2009,NOV,STATE,6,7,TOTAL,447000000.00
2009,NOV,STATE,8,7,TOTAL,91000000.00
2009,NOV,STATE,9,7,TOTAL,58000000.00
2009,NOV,STATE,12,7,TOTAL,238000000.00
2009,NOV,STATE,13,7,TOTAL,378000000.00
2009,NOV,STATE,15,7,TOTAL,6000000.00
2009,NOV,STATE,17,7,TOTAL,107000000.00
2009,NOV,STATE,18,7,TOTAL,539000000.00
2009,NOV,STATE,19,7,TOTAL,1211000000.00
2009,NOV,STATE,23,7,TOTAL,82000000.00
2009,NOV,STATE,24,7,TOTAL,49000000.00
2009,NOV,STATE,26,7,TOTAL,246000000.00
2009,NOV,STATE,27,7,TOTAL,235000000.00
2009,NOV,STATE,28,7,TOTAL,118000000.00
2009,NOV,STATE,29,7,TOTAL,165000000.00
2009,NOV,STATE,31,7,TOTAL,223000000.00
2009,NOV,STATE,36,7,TOTAL,98000000.00
2009,NOV,STATE,37,7,TOTAL,269000000.00
2009,NOV,STATE,39,7,TOTAL,630000000.00
2009,NOV,STATE,41,7,TOTAL,60000000.00
2009,NOV,STATE,,7,TOTAL,502000000.00
2009,NOV,STATE,42,7,TOTAL,558000000.00
2009,NOV,STATE,45,7,TOTAL,97000000.00
2009,NOV,STATE,46,7,TOTAL,58000000.00
2009,NOV,STATE,48,7,TOTAL,404000000.00
2009,NOV,STATE,51,7,TOTAL,62000000.00
2009,NOV,STATE,53,7,TOTAL,147000000.00
2009,NOV,STATE,55,7,TOTAL,119000000.00
2009,OCT,STATE,1,7,TOTAL,185000000.00
2009,OCT,STATE,5,7,TOTAL,249000000.00
2009,OCT,STATE,6,7,TOTAL,448000000.00
2009,OCT,STATE,8,7,TOTAL,90000000.00
2009,OCT,STATE,9,7,TOTAL,62000000.00
2009,OCT,STATE,12,7,TOTAL,235000000.00
2009,OCT,STATE,13,7,TOTAL,376000000.00
2009,OCT,STATE,15,7,TOTAL,6000000.00
2009,OCT,STATE,17,7,TOTAL,105000000.00
2009,OCT,STATE,18,7,TOTAL,546000000.00
2009,OCT,STATE,19,7,TOTAL,1242000000.00
2009,OCT,STATE,23,7,TOTAL,83000000.00
2009,OCT,STATE,24,7,TOTAL,46000000.00
2009,OCT,STATE,26,7,TOTAL,249000000.00
2009,OCT,STATE,27,7,TOTAL,238000000.00
2009,OCT,STATE,28,7,TOTAL,117000000.00
2009,OCT,STATE,29,7,TOTAL,169000000.00
2009,OCT,STATE,31,7,TOTAL,233000000.00
2009,OCT,STATE,36,7,TOTAL,101000000.00
2009,OCT,STATE,37,7,TOTAL,263000000.00
2009,OCT,STATE,39,7,TOTAL,655000000.00
2009,OCT,STATE,41,7,TOTAL,63000000.00
2009,OCT,STATE,,7,TOTAL,497000000.00
2009,OCT,STATE,42,7,TOTAL,566000000.00
2009,OCT,STATE,45,7,TOTAL,101000000.00
2009,OCT,STATE,46,7,TOTAL,60000000.00
2009,OCT,STATE,48,7,TOTAL,417000000.00
2009,OCT,STATE,51,7,TOTAL,65000000.00
2009,OCT,STATE,53,7,TOTAL,148000000.00
2009,OCT,STATE,55,7,TOTAL,121000000.00
2009,SEP,STATE,1,7,TOTAL,179000000.00
2009,SEP,STATE,5,7,TOTAL,243000000.00
2009,SEP,STATE,6,7,TOTAL,437000000.00
2009,SEP,STATE,8,7,TOTAL,86000000.00
2009,SEP,STATE,9,7,TOTAL,63000000.00
2009,SEP,STATE,12,7,TOTAL,219000000.00
2009,SEP,STATE,13,7,TOTAL,362000000.00
2009,SEP,STATE,15,7,TOTAL,6000000.00
2009,SEP,STATE,17,7,TOTAL,97000000.00
2009,SEP,STATE,18,7,TOTAL,520000000.00
2009,SEP,STATE,19,7,TOTAL,1194000000.00
2009,SEP,STATE,23,7,TOTAL,77000000.00
2009,SEP,STATE,24,7,TOTAL,43000000.00
2009,SEP,STATE,26,7,TOTAL,245000000.00
2009,SEP,STATE,27,7,TOTAL,231000000.00
2009,SEP,STATE,28,7,TOTAL,111000000.00
2009,SEP,STATE,29,7,TOTAL,162000000.00
2009,SEP,STATE,31,7,TOTAL,225000000.00
2009,SEP,STATE,36,7,TOTAL,95000000.00
2009,SEP,STATE,37,7,TOTAL,252000000.00
2009,SEP,STATE,39,7,TOTAL,618000000.00
2009,SEP,STATE,41,7,TOTAL,60000000.00
2009,SEP,STATE,,7,TOTAL,485000000.00
2009,SEP,STATE,42,7,TOTAL,542000000.00
2009,SEP,STATE,45,7,TOTAL,97000000.00
2009,SEP,STATE,46,7,TOTAL,60000000.00
2009,SEP,STATE,48,7,TOTAL,397000000.00
2009,SEP,STATE,51,7,TOTAL,60000000.00
2009,SEP,STATE,53,7,TOTAL,138000000.00
2009,SEP,STATE,55,7,TOTAL,110000000.00
2008,APR,STATE,1,7,TOTAL,176000000.00
2008,APR,STATE,5,7,TOTAL,263000000.00
2008,APR,STATE,6,7,TOTAL,425000000.00
2008,APR,STATE,8,7,TOTAL,91000000.00
2008,APR,STATE,9,7,TOTAL,67000000.00
2008,APR,STATE,12,7,TOTAL,221000000.00
2008,APR,STATE,13,7,TOTAL,375000000.00
2008,APR,STATE,15,7,TOTAL,6000000.00
